filmNum,filmName,moveName,type,cat,pow,acc,equipped,played,avgDamage,koRate,ia_pilotee
449,Une bataille après l'autre,Le colonel Lockjaw,Action,phys,85,95,130,709,36.0,0.0931,true
449,Une bataille après l'autre,Les codes oubliés,—,status,,100,130,12,0.0,0.0000,false
449,Une bataille après l'autre,Perfidia Beverly Hills,Crime,phys,70,100,130,230,33.4,0.0783,true
449,Une bataille après l'autre,Sensei et le dojo,—,status,,100,130,247,0.0,0.0000,true
449,Une bataille après l'autre,La poursuite sur la route vallonnée,Action,phys,85,85,130,266,32.5,0.0639,true
450,Le Château dans le ciel,Le cristal de Laputa,Fantastique,spe,80,90,129,154,39.2,0.0974,true
450,Le Château dans le ciel,« Balse ! »,Fantastique,spe,90,85,130,508,39.3,0.0866,true
450,Le Château dans le ciel,Le robot-gardien,Aventure,phys,70,100,129,384,40.3,0.1042,true
450,Le Château dans le ciel,Dola et les pirates du ciel,Fantastique,spe,75,95,129,70,34.2,0.0429,true
450,Le Château dans le ciel,Muska le manipulateur,—,status,,100,130,0,,,false
450,Le Château dans le ciel,L'envol de Pazu et Sheeta,Aventure,phys,55,100,129,222,35.1,0.1351,true
451,Conjuring : Les Dossiers Warren,Le jeu du « cache-cache tape »,Horreur,phys,75,95,72,29,18.2,0.0345,true
451,Conjuring : Les Dossiers Warren,Bathsheba la sorcière,Horreur,spe,80,95,72,101,21.5,0.0396,true
451,Conjuring : Les Dossiers Warren,Annabelle,—,status,,100,73,9,0.0,0.0000,false
451,Conjuring : Les Dossiers Warren,La possession,Horreur,phys,85,85,73,27,22.3,0.0000,true
451,Conjuring : Les Dossiers Warren,L'exorcisme,Thriller,spe,65,100,73,161,37.6,0.1056,true
451,Conjuring : Les Dossiers Warren,La cave inondée,Thriller,phys,60,100,73,108,40.2,0.2037,true
452,N'oublie jamais,« Si tu es un oiseau; je suis un oiseau »,—,status,,100,72,81,0.0,0.0000,true
452,N'oublie jamais,Le baiser sous la pluie,—,status,,100,73,106,0.0,0.0000,true
452,N'oublie jamais,La maison de rêve,Drame,phys,80,90,73,55,56.3,0.1273,true
452,N'oublie jamais,Les 365 lettres,Drame,spe,75,95,73,117,30.6,0.0855,true
452,N'oublie jamais,Le cahier,Romance,spe,75,95,72,74,46.7,0.1081,true
452,N'oublie jamais,La grande roue,Romance,phys,65,95,73,96,44.6,0.2813,true
453,Le Temps d'un automne,La pièce de l'église,—,status,,100,73,84,0.0,0.0000,true
453,Le Temps d'un automne,L'étoile à son nom,—,status,,100,73,98,0.0,0.0000,true
453,Le Temps d'un automne,La liste de rêves,Drame,phys,70,100,73,43,39.8,0.0930,true
453,Le Temps d'un automne,Le secret de Jamie,Drame,spe,70,95,73,87,26.4,0.0230,true
453,Le Temps d'un automne,Le mariage,Romance,spe,75,95,72,129,38.4,0.1163,true
453,Le Temps d'un automne,Le révérend,Drame,phys,55,100,72,35,38.1,0.2571,true
454,Noé,Le Déluge,Aventure,spe,90,85,73,46,39.7,0.1522,true
454,Noé,Les Veilleurs,Aventure,phys,75,95,73,100,42.3,0.1700,true
454,Noé,Tubal-Caïn,Drame,phys,75,100,73,177,34.2,0.1751,true
454,Noé,Les visions de Noé,Drame,phys,75,95,72,38,32.9,0.1053,true
454,Noé,L'Arche,—,status,,100,73,54,0.0,0.0000,true
454,Noé,Le fardeau du jugement,—,status,,100,72,0,,,false
455,Gang de Requins,Oscar le « Tombeur de requins »,—,status,,100,72,74,0.0,0.0000,true
455,Gang de Requins,Don Lino le parrain,Animation,phys,80,90,73,113,46.6,0.1416,true
455,Gang de Requins,Lenny le requin végétarien,Animation,phys,75,95,73,56,33.4,0.0179,true
455,Gang de Requins,Le lavage de baleine,Comédie,phys,80,95,73,113,44.0,0.1770,true
455,Gang de Requins,La traque du récif,Animation,phys,70,95,72,11,74.4,0.1818,true
455,Gang de Requins,Lola la séductrice,Animation,phys,65,95,73,33,25.9,0.7576,true
456,Les Rois de la glisse,Cody Maverick,—,status,,100,73,44,0.0,0.0000,true
456,Les Rois de la glisse,Tank « le Tank » Evans,Animation,phys,85,85,73,68,63.0,0.3235,true
456,Les Rois de la glisse,Big Z; la légende oubliée,—,status,,100,73,23,0.0,0.0000,true
456,Les Rois de la glisse,« Ne renie jamais qui tu es »,—,status,,100,73,63,0.0,0.0000,true
456,Les Rois de la glisse,La grande vague de Pen Gu,Animation,phys,80,90,72,85,46.2,0.1529,true
456,Les Rois de la glisse,Chicken Joe,Comédie,phys,55,100,72,117,49.6,0.2991,true
457,American Pie,Le pacte du bal,—,status,,100,73,73,0.0,0.0000,true
457,American Pie,« This one time; at band camp… »,Comédie,spe,75,95,73,64,30.3,0.2500,true
457,American Pie,Stifler déchaîné,Comédie,phys,75,100,73,94,50.0,0.2021,true
457,American Pie,La webcam de Jim,Comédie,spe,80,95,72,138,27.0,0.1522,true
457,American Pie,Les conseils du père de Jim,Comédie,spe,70,95,72,21,17.1,0.0952,true
457,American Pie,La tarte aux pommes,Comédie,phys,60,100,73,59,42.4,0.2712,true
458,Le Majordome,Huit présidents servis,—,status,,100,72,103,0.0,0.0000,true
458,Le Majordome,Le sit-in du comptoir,Drame,spe,80,90,72,279,29.4,0.0753,true
458,Le Majordome,Les Freedom Riders,Drame,phys,80,90,72,43,26.3,0.0930,true
458,Le Majordome,« Pas de politique à la Maison-Blanche »,—,status,,100,72,0,,,false
458,Le Majordome,Le déchirement père-fils,Drame,spe,70,95,72,156,22.3,0.0577,true
458,Le Majordome,L'élection d'Obama,—,status,,100,72,230,0.0,0.0000,true
459,Un p'tit truc en plus,La cavale de Paulo et La Fraise,Comédie,spe,75,95,73,163,37.4,0.1227,true
459,Un p'tit truc en plus,La fausse identité,Drame,spe,80,95,73,162,40.4,0.1358,true
459,Un p'tit truc en plus,La colonie de vacances,Comédie,spe,70,95,72,42,43.0,0.0952,true
459,Un p'tit truc en plus,Le fan de Dalida,Comédie,phys,70,95,73,21,25.5,0.1429,true
459,Un p'tit truc en plus,La métamorphose de La Fraise,Drame,spe,80,90,73,60,40.2,0.0500,true
459,Un p'tit truc en plus,Le regard qui change,Drame,phys,55,100,72,23,11.6,0.6087,true
460,Slumdog Millionaire,Le grand quiz,Drame,spe,75,95,130,390,41.0,0.0897,true
460,Slumdog Millionaire,Les bas-fonds de Mumbai,Drame,phys,75,95,130,144,35.3,0.0833,true
460,Slumdog Millionaire,« Jai Ho »,—,status,,100,130,366,0.0,0.0000,true
460,Slumdog Millionaire,Salim le frère,Drame,phys,80,90,130,266,37.6,0.0714,true
460,Slumdog Millionaire,L'amour pour Latika,Romance,spe,65,100,130,176,54.3,0.1136,true
460,Slumdog Millionaire,La dernière question,Romance,phys,120,60,130,112,48.8,0.1250,true
461,Eh mec ! Elle est où ma caisse ?,« Dude! » « Sweet! »,—,status,,100,73,54,0.0,0.0000,true
461,Eh mec ! Elle est où ma caisse ?,La caisse disparue,Science-Fiction,phys,75,95,73,94,39.0,0.1596,true
461,Eh mec ! Elle est où ma caisse ?,« Et ensuiiiite ? »,Comédie,phys,80,95,73,109,47.6,0.1835,true
461,Eh mec ! Elle est où ma caisse ?,Le Continuum Transfonctionneur,Science-Fiction,spe,70,100,73,45,26.8,0.1111,true
461,Eh mec ! Elle est où ma caisse ?,Les extraterrestres,Science-Fiction,phys,70,95,72,33,35.8,0.1212,true
461,Eh mec ! Elle est où ma caisse ?,Les tatouages « Dude / Sweet »,Comédie,phys,65,95,72,49,31.2,0.5306,true
462,Harvie Krumpet,Les « Fakts » de la vie,Animation,spe,75,95,72,75,63.4,0.1467,true
462,Harvie Krumpet,Le syndrome de Gilles de la Tourette,Drame,spe,80,95,73,196,35.6,0.0816,true
462,Harvie Krumpet,La foudre,Animation,spe,75,95,73,60,41.5,0.1000,true
462,Harvie Krumpet,La guigne perpétuelle,Drame,spe,70,95,73,57,29.9,0.1228,true
462,Harvie Krumpet,Valérie et l'amour tardif,—,status,,100,72,119,0.0,0.0000,true
462,Harvie Krumpet,La pâte à modeler du destin,Animation,phys,55,100,73,83,36.0,0.3614,true
463,Le Vieux qui ne voulait pas fêter son anniversaire,La fuite par la fenêtre,—,status,,100,73,67,0.0,0.0000,true
463,Le Vieux qui ne voulait pas fêter son anniversaire,La valise pleine de billets,Aventure,spe,75,95,73,104,35.4,0.1731,true
463,Le Vieux qui ne voulait pas fêter son anniversaire,Sonya l'éléphante,Aventure,phys,80,90,73,10,36.2,0.0000,true
463,Le Vieux qui ne voulait pas fêter son anniversaire,L'expert en explosifs,Aventure,phys,80,90,73,22,21.1,0.0909,true
463,Le Vieux qui ne voulait pas fêter son anniversaire,Le cadavre au congélateur,Comédie,spe,80,95,72,144,42.2,0.1458,true
463,Le Vieux qui ne voulait pas fêter son anniversaire,Forrest Gump à la suédoise,Comédie,phys,60,100,72,39,38.1,0.1795,true
464,Pompéi,L'éruption du Vésuve,Action,spe,80,95,73,28,28.7,0.1786,true
464,Pompéi,Milo le gladiateur,Action,phys,80,90,73,65,28.5,0.0462,true
464,Pompéi,Atticus l'allié,Action,phys,80,90,72,135,31.8,0.1481,true
464,Pompéi,Corvus le sénateur,—,status,,100,72,0,,,false
464,Pompéi,La pluie de pierres ponces,Action,phys,75,95,73,46,29.0,0.0217,true
464,Pompéi,L'étreinte figée dans la cendre,Drame,phys,65,95,73,67,37.4,0.3284,true
465,2012,La fin du monde maya,Science-Fiction,spe,85,95,73,45,38.5,0.1333,true
465,2012,La limousine dans le séisme,Action,phys,85,85,73,163,36.0,0.1104,true
465,2012,L'éruption de Yellowstone,Science-Fiction,phys,70,100,73,18,35.2,0.1111,true
465,2012,« Les neutrinos ont muté »,Science-Fiction,phys,75,95,73,95,39.7,0.1263,true
465,2012,Les Arches,—,status,,100,72,41,0.0,0.0000,true
465,2012,La vague sur l'Himalaya,Action,phys,55,100,72,46,27.1,0.5652,true
466,Le Jour d'après,La super-tempête,Science-Fiction,spe,90,85,72,56,35.7,0.0536,true
466,Le Jour d'après,L'œil glaçant du cyclone,Thriller,phys,75,95,73,153,38.9,0.0784,true
466,Le Jour d'après,La bibliothèque assiégée,—,status,,100,73,0,,,false
466,Le Jour d'après,La vague sur New York,Science-Fiction,phys,85,85,73,89,31.1,0.0674,true
466,Le Jour d'après,Les loups du cargo,Thriller,phys,65,100,72,45,47.8,0.1333,true
466,Le Jour d'après,La traversée gelée,Thriller,phys,60,100,73,53,21.6,0.6415,true
467,Les Valseuses,Le duo de loubards,—,status,,100,73,76,0.0,0.0000,true
467,Les Valseuses,La virée volée,Comédie,phys,75,100,72,128,54.1,0.2109,true
467,Les Valseuses,La provocation permanente,Comédie,spe,75,95,72,132,34.2,0.0909,true
467,Les Valseuses,Marie-Ange l'indifférente,—,status,,100,73,0,,,false
467,Les Valseuses,La sortie de prison,Drame,spe,70,95,73,42,35.5,0.0952,true
467,Les Valseuses,La liberté anarchique,Comédie,phys,65,95,73,72,39.3,0.3472,true
468,Danny the Dog,« Le collier tombe »,Action,phys,85,95,72,183,36.1,0.1202,true
468,Danny the Dog,Le combat en cage,Action,phys,85,85,72,80,35.6,0.1000,true
468,Danny the Dog,Le dressage de Bart,—,status,,100,73,0,,,false
468,Danny the Dog,Sam l'accordeur aveugle,—,status,,100,73,94,0.0,0.0000,true
468,Danny the Dog,Le piano,Drame,spe,75,95,73,77,38.2,0.1169,true
468,Danny the Dog,La douceur retrouvée,Action,phys,55,100,73,40,29.9,0.5500,true
469,Midnight Express,L'arrestation à la douane,Drame,spe,75,95,72,51,54.4,0.1961,true
469,Midnight Express,La prison turque,Drame,phys,75,95,72,0,,,true
469,Midnight Express,Le réquisitoire désespéré,Drame,spe,75,100,72,133,41.5,0.1504,true
469,Midnight Express,La descente aux enfers,Thriller,spe,80,95,72,200,45.5,0.1200,true
469,Midnight Express,La partition de Moroder,Drame,spe,70,95,72,2,69.0,0.0000,true
469,Midnight Express,L'évasion,Thriller,phys,60,100,72,81,34.5,0.3951,true
470,Le Dîner de cons,« Il s'appelle Juste Leblanc »,Comédie,spe,75,95,73,20,31.5,0.0500,true
470,Le Dîner de cons,Les maquettes en allumettes,—,status,,100,73,82,0.0,0.0000,true
470,Le Dîner de cons,Le coup de fil catastrophe,Comédie,spe,80,90,72,138,32.2,0.1159,true
470,Le Dîner de cons,Le contrôle fiscal,Comédie,spe,75,95,73,18,27.3,0.0556,true
470,Le Dîner de cons,« Un fax… j'ai cru voir un fax »,Comédie,spe,80,95,73,307,38.5,0.1107,true
470,Le Dîner de cons,Le tour de reins,Comédie,phys,65,95,72,27,13.9,0.7037,true
471,Moulin Rouge !,Le Diamant Scintillant,Romance,phys,75,95,73,131,42.4,0.1374,true
471,Moulin Rouge !,L'Elephant Love Medley,Romance,spe,90,85,73,45,43.0,0.0444,true
471,Moulin Rouge !,« Aimer et être aimé en retour »,—,status,,100,72,65,0.0,0.0000,true
471,Moulin Rouge !,Spectacular Spectacular,Drame,spe,80,90,72,60,39.9,0.1167,true
471,Moulin Rouge !,Le Duc jaloux,—,status,,100,73,0,,,false
471,Moulin Rouge !,Le rideau rouge,Drame,phys,55,100,73,121,46.3,0.3058,true
472,Roméo + Juliette,Le coup de foudre à l'aquarium,—,status,,100,73,65,0.0,0.0000,true
472,Roméo + Juliette,Les flingues « Sword »,Drame,phys,75,95,73,61,51.3,0.1475,true
472,Roméo + Juliette,Mercutio déchaîné,Drame,spe,75,100,73,51,27.5,0.0588,true
472,Roméo + Juliette,Le balcon-piscine,—,status,,100,72,45,0.0,0.0000,true
472,Roméo + Juliette,Le bal costumé,Romance,phys,75,95,73,72,49.7,0.1250,true
472,Roméo + Juliette,Le poison du tombeau,Drame,phys,60,100,72,36,43.2,0.4722,true
473,Gummo,La ville ravagée par la tornade,—,status,,100,73,0,,,false
473,Gummo,Solomon et Tummler,Drame,phys,75,100,73,97,23.8,0.0206,true
473,Gummo,Le garçon aux oreilles de lapin,Drame,spe,75,95,73,41,29.0,0.0732,true
473,Gummo,Le bacon sur le mur,Drame,spe,80,95,74,219,24.2,0.0548,true
473,Gummo,Le bras de fer,Drame,phys,70,95,73,0,,,true
473,Gummo,Le montage éclaté,Drame,phys,65,95,74,26,16.1,0.5000,true
474,Le Diable s'habille en Prada,« Un million de filles tueraient pour ce poste »,—,status,,100,73,75,0.0,0.0000,true
474,Le Diable s'habille en Prada,Le monologue du céruléen,Drame,spe,85,85,73,30,44.5,0.1333,true
474,Le Diable s'habille en Prada,« Florals? For spring? Groundbreaking »,Comédie,spe,75,95,73,51,40.0,0.0980,true
474,Le Diable s'habille en Prada,« Ce sera tout »,Drame,spe,80,95,72,113,35.4,0.1593,true
474,Le Diable s'habille en Prada,La métamorphose d'Andy,Drame,phys,80,90,72,51,50.2,0.1569,true
474,Le Diable s'habille en Prada,La pile de Runway,Comédie,phys,55,100,73,46,61.2,0.3043,true
475,L'Âme Idéale,Le don d'Elsa,Romance,spe,75,95,73,78,26.9,0.0769,true
475,L'Âme Idéale,Oscar le compositeur,Romance,spe,75,95,73,78,16.5,0.0385,true
475,L'Âme Idéale,L'amour impossible,—,status,,100,72,74,0.0,0.0000,true
475,L'Âme Idéale,La révélation,Fantastique,spe,80,95,73,137,23.8,0.0146,true
475,L'Âme Idéale,La partition électro,Romance,spe,70,100,73,3,27.0,0.0000,true
475,L'Âme Idéale,L'au revoir,Fantastique,phys,60,100,72,80,37.0,0.2125,true
476,La Beuze,Alphonse « roi du Frunkp »,—,status,,100,72,42,0.0,0.0000,true
476,La Beuze,La cargaison maléfique,Comédie,phys,75,95,72,36,51.3,0.2500,true
476,La Beuze,Le road trip Le Havre-Paris,Comédie,phys,75,95,72,29,42.8,0.3448,true
476,La Beuze,Le grand ahuri,Comédie,phys,80,95,72,148,31.9,0.1284,true
476,La Beuze,Le trip Blaxploitation,Comédie,spe,75,100,72,89,21.4,0.0899,true
476,La Beuze,Le « Frunkp »,Comédie,phys,65,95,72,12,27.5,0.7500,true
477,The Drama,La rencontre au café,Comédie,phys,75,95,72,59,39.7,0.1186,true
477,The Drama,L'oreille sourde,Romance,phys,80,95,73,131,38.8,0.0763,true
477,The Drama,La séance photo du mariage,Comédie,spe,70,100,73,60,28.6,0.1167,true
477,The Drama,La révélation qui fait tout dérailler,—,status,,100,73,0,,,false
477,The Drama,Charlie le maladroit,Comédie,phys,75,95,72,50,36.7,0.0600,true
477,The Drama,Les flashbacks surréalistes,Romance,phys,55,100,73,47,29.1,0.5957,true
478,Nimona,La métamorphose,Animation,phys,90,85,73,227,41.1,0.1366,true
478,Nimona,« Je suis Nimona »,—,status,,100,73,75,0.0,0.0000,true
478,Nimona,Ballister le chevalier déchu,Aventure,phys,80,90,73,105,49.1,0.1714,true
478,Nimona,Le royaume médiéval-futuriste,—,status,,100,73,43,0.0,0.0000,false
478,Nimona,La Directrice,—,status,,100,72,0,,,false
478,Nimona,Le dragon,Animation,phys,60,100,72,75,34.8,0.2800,true
479,Les Mitchell contre les machines,L'apocalypse des robots,Animation,spe,75,95,73,34,46.6,0.0882,true
479,Les Mitchell contre les machines,Le « chien-cochon-pain »,Comédie,phys,75,95,73,118,60.9,0.2373,true
479,Les Mitchell contre les machines,Katie la cinéaste,Animation,phys,80,95,73,116,65.3,0.2845,true
479,Les Mitchell contre les machines,Le road trip familial,Comédie,phys,70,100,72,41,71.1,0.1951,true
479,Les Mitchell contre les machines,« C'est le plan le plus débile »,—,status,,100,73,94,0.0,0.0000,true
479,Les Mitchell contre les machines,Les Furby géants,Animation,phys,65,95,72,44,67.6,0.5000,true
480,Coraline,L'Autre Mère,Fantastique,spe,85,95,73,231,33.3,0.1255,true
480,Coraline,« Il te faudra des boutons »,Fantastique,phys,75,95,73,81,36.4,0.0617,true
480,Coraline,Le chat noir,Animation,phys,80,95,72,148,34.0,0.1284,true
480,Coraline,Les enfants fantômes,—,status,,100,73,0,,,false
480,Coraline,Le jardin enchanté,Animation,spe,80,90,73,99,45.3,0.1313,true
480,Coraline,La main d'araignée,Fantastique,phys,55,100,72,35,23.1,0.3714,true
481,Monster House,La maison dévoreuse,Horreur,phys,90,85,73,89,37.4,0.0899,true
481,Monster House,La gueule-perron,Horreur,phys,75,95,73,24,28.7,0.0417,true
481,Monster House,DJ; Chowder et Jenny,Animation,phys,80,95,72,182,40.0,0.1154,true
481,Monster House,Constance prisonnière,Horreur,spe,80,90,72,84,22.5,0.0952,true
481,Monster House,La dynamite,Animation,phys,65,100,73,83,42.8,0.1084,true
481,Monster House,L'attaque nocturne,Animation,phys,60,100,73,55,28.5,0.4909,true
482,Le Robot sauvage,Roz s'adapte,—,status,,100,130,226,0.0,0.0000,true
482,Le Robot sauvage,L'élevage de Bec-de-Lumière,Aventure,spe,80,90,130,308,37.8,0.1266,true
482,Le Robot sauvage,« Je ne suis pas équipée pour ça »,—,status,,100,130,277,0.0,0.0000,true
482,Le Robot sauvage,Fink le renard,Aventure,phys,70,100,130,610,71.4,0.2475,true
482,Le Robot sauvage,La grande migration,Animation,spe,80,90,130,254,49.3,0.1181,true
482,Le Robot sauvage,Le mode survie,Animation,phys,65,95,130,265,74.4,0.4000,true
483,Les Vedettes,Le duo de losers,—,status,,100,72,47,0.0,0.0000,true
483,Les Vedettes,La course aux jeux télé,Comédie,spe,75,95,72,12,35.4,0.3333,true
483,Les Vedettes,Le magasin d'électroménager,Comédie,phys,65,100,72,24,39.3,0.2083,true
483,Les Vedettes,La gloire qui monte à la tête,Comédie,spe,80,95,72,161,30.8,0.1553,true
483,Les Vedettes,Le karaoké,Comédie,spe,80,90,72,65,25.3,0.0769,true
483,Les Vedettes,Le sketch télé,Comédie,phys,55,100,72,42,30.5,0.3571,true
484,Bruce tout-puissant,Les pouvoirs divins,Fantastique,spe,85,85,73,20,34.7,0.1000,true
484,Bruce tout-puissant,La soupe à la tomate fendue,Fantastique,phys,75,95,72,40,65.2,0.2750,true
484,Bruce tout-puissant,La lune rapprochée,Fantastique,spe,75,100,72,73,38.1,0.1781,true
484,Bruce tout-puissant,« B-E-A-U-T-I-F-U-L »,—,status,,100,73,63,0.0,0.0000,true
484,Bruce tout-puissant,La crise d'Evan Baxter,Comédie,phys,80,95,73,137,63.9,0.1898,true
484,Bruce tout-puissant,Le déluge de prières,Comédie,phys,60,100,73,42,61.6,0.6190,true
485,Dikkenek,Claudy le tchatcheur,—,status,,100,73,0,,,false
485,Dikkenek,« Tu veux mon spéculoos ? »,Comédie,spe,75,95,73,92,33.2,0.0870,true
485,Dikkenek,Les combines foireuses,Comédie,phys,80,90,73,25,33.3,0.0800,true
485,Dikkenek,L'humour bruxellois,Comédie,spe,80,95,73,292,30.7,0.1164,true
485,Dikkenek,JCVD le chien,Comédie,phys,70,95,72,0,,,true
485,Dikkenek,Les vignettes déglinguées,Comédie,phys,65,95,72,22,12.9,0.5455,true
486,Kick-Ass,Hit-Girl déchaînée,Action,phys,85,95,73,185,55.5,0.2486,true
486,Kick-Ass,Big Daddy,Action,phys,85,85,72,65,63.1,0.2615,true
486,Kick-Ass,« Voyons ce que tu sais faire maintenant »,Action,phys,75,95,72,22,74.5,0.2273,true
486,Kick-Ass,Kick-Ass en costume,—,status,,100,73,80,0.0,0.0000,true
486,Kick-Ass,Le jetpack mitrailleur,Action,spe,80,90,73,14,18.4,0.0714,true
486,Kick-Ass,Red Mist,Comédie,phys,55,100,73,93,62.7,0.3333,true
487,Kick-Ass 2,Hit-Girl au lycée,Action,phys,85,85,72,13,32.0,0.3077,true
487,Kick-Ass 2,The Motherf***er,Comédie,phys,75,95,72,94,33.0,0.1277,true
487,Kick-Ass 2,Justice Forever,Action,phys,80,95,72,196,36.5,0.1071,true
